eval,best_fitness,best_cov,best_time,best_size,is_feasible,best_selected_tests,best_included_elements
1806,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1807,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1808,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1809,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1810,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1811,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1812,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1813,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1814,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1815,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1816,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1817,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1818,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1819,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1820,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1821,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1822,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1823,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1824,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1825,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1826,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1827,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1828,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1829,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1830,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1831,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1832,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1833,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1834,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1835,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1836,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1837,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1838,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1839,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1840,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1841,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1842,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1843,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1844,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1845,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1846,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1847,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1848,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1849,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1850,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1851,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1852,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1853,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1854,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1855,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1856,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1857,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1858,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1859,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1860,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1861,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1862,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1863,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1864,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1865,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1866,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1867,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1868,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1869,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1870,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1871,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1872,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1873,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1874,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1875,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1876,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1877,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1878,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1879,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1880,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1881,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1882,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1883,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1884,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1885,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1886,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1887,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1888,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1889,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1890,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1891,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1892,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1893,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1894,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1895,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1896,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1897,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1898,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1899,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1900,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1901,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1902,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1903,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1904,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1905,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1906,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1907,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1908,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1909,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1910,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1911,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1912,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1913,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1914,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1915,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1916,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1917,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1918,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1919,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1920,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1921,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1922,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1923,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1924,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1925,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1926,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1927,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1928,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1929,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1930,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1931,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1932,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1933,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1934,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1935,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1936,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1937,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1938,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1939,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1940,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
1941,0.949662,20,10.4000,7,1,"t2 t3 t5 t11 t14 t17 t23","e1 e2 e3 e4 e5 e6 e7 e8 e9 e10 e11 e12 e13 e14 e15 e16 e17 e18 e19 e20"
